Filename,EnergyMeV,LET,numEvtIntersectingVolume,chromatinVolume,numBP,sugarPosFilename,GitHash
alpha_5MeV_8919.root,4.9118439061858625,88.55946658758673,630,2.700000000000001e-20,296352.0,../../../../geometryFiles/sugarPos_4x4_300nm.csv,c4896d6
EventNo,DoseGy,PathLength_nm,MeanKEMeV,TotalSBdirect,SSBdirect,cSSBdirect,DSBdirect,TotalSBindirect,SSBindirect,cSSBindirect,DSBindirect,TotalSBtotal,SSBtotal,cSSBtotal,DSBtotal
49,75.3350328220691,142.8047214979328,4.915711472276192,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
50,24.115322321479933,68.8120406491974,4.916153566902637,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
53,132.39951304807417,238.46063860219783,4.905665646127854,1, 1, 0, 0, 7, 5, 0, 1, 8, 6, 0, 1
56,143.65942515645412,314.8680976121288,4.910772497975357,4, 4, 0, 0, 15, 11, 0, 1, 19, 13, 0, 2
57,17.42224007444855,35.68777985578201,4.907420723056328,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
58,210.49281682368456,369.76271641179846,4.906253552136256,6, 4, 0, 1, 12, 12, 0, 0, 18, 12, 0, 3
60,55.73317606026472,99.86073108408164,4.902234842008912,4, 2, 0, 1, 4, 4, 0, 0, 8, 4, 1, 1
465,86.01463729731168,182.24434247033037,4.908530186187258,0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0
466,85.99371708990316,211.55700418829082,4.912215700545273,2, 2, 0, 0, 6, 6, 0, 0, 8, 6, 1, 0
467,5.432571703116152,21.79438009046548,4.9235363062916555,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
469,60.68436681874002,135.00003045979855,4.907725897931085,4, 2, 0, 1, 1, 1, 0, 0, 5, 3, 0, 1
